"","Pathogen","Gradient"
"1","Acinetobacter spp.",1.35869083293589
"2","Acinetobacter spp.",0.760093759985564
"3","Acinetobacter spp.",1.35410484732446
"4","Acinetobacter spp.",0.602849882230401
"5","Acinetobacter spp.",1.14558691606564
"6","Acinetobacter spp.",0.749378568246775
"7","Acinetobacter spp.",1.16849436131361
"8","Acinetobacter spp.",1.3257298234641
"9","Acinetobacter spp.",0.924342361005742
"10","Acinetobacter spp.",1.09247471157648
"11","Acinetobacter spp.",1.23351329313629
"12","Acinetobacter spp.",0.722633302892811
"13","Acinetobacter spp.",0.900988446232122
"14","Acinetobacter spp.",0.635256813641813
"15","Acinetobacter spp.",1.13712759525256
"16","Acinetobacter spp.",1.19419489389111
"17","Acinetobacter spp.",1.00453635862038
"18","Acinetobacter spp.",0.567784766616086
"19","Acinetobacter spp.",1.02175104114281
"20","Acinetobacter spp.",0.589489560717778
"21","Acinetobacter spp.",1.09559054374003
"22","Acinetobacter spp.",1.20543982267977
"23","Acinetobacter spp.",0.764752913881261
"24","Acinetobacter spp.",0.704708705836682
"25","Acinetobacter spp.",1.16137785214024
"26","Acinetobacter spp.",0.914054249127277
"27","Acinetobacter spp.",1.01965426477267
"28","Acinetobacter spp.",0.493367924427838
"29","Acinetobacter spp.",0.90004747561147
"30","Acinetobacter spp.",0.728306389393682
"31","Acinetobacter spp.",1.01970247026635
"32","Acinetobacter spp.",1.28594721403434
"33","Acinetobacter spp.",1.16775638302428
"34","Acinetobacter spp.",1.29010475357589
"35","Acinetobacter spp.",0.736139260799726
"36","Acinetobacter spp.",1.1359363959072
"37","Acinetobacter spp.",0.420794363392237
"38","Acinetobacter spp.",0.844652597109472
"39","Acinetobacter spp.",0.9973670738633
"40","Acinetobacter spp.",1.03734595919752
"41","Acinetobacter spp.",1.19478310481736
"42","Acinetobacter spp.",0.82564751124887
"43","Acinetobacter spp.",0.664930825439269
"44","Acinetobacter spp.",0.275271489713092
"45","Acinetobacter spp.",0.90597905395744
"46","Acinetobacter spp.",0.842521348450192
"47","Acinetobacter spp.",1.20640803105615
"48","Acinetobacter spp.",0.977658344693833
"49","Acinetobacter spp.",0.646423001582854
"50","Acinetobacter spp.",0.543458903415637
"51","Acinetobacter spp.",0.948929868824601
"52","Acinetobacter spp.",0.660315517226537
"53","Acinetobacter spp.",1.03203895846343
"54","Acinetobacter spp.",0.888256889529164
"55","Acinetobacter spp.",1.19856584804729
"56","Acinetobacter spp.",1.30359044900726
"57","Acinetobacter spp.",0.675888067837044
"58","Acinetobacter spp.",1.26166960261133
"59","Acinetobacter spp.",0.972187247927898
"60","Acinetobacter spp.",0.738809729280897
"61","Acinetobacter spp.",1.19291150279373
"62","Acinetobacter spp.",0.840095857341479
"63","Acinetobacter spp.",0.638431076909827
"64","Acinetobacter spp.",1.04640214887902
"65","Acinetobacter spp.",0.928903922998774
"66","Acinetobacter spp.",0.710924705403517
"67","Acinetobacter spp.",0.80035265859613
"68","Acinetobacter spp.",1.1338370433339
"69","Acinetobacter spp.",0.415511245472264
"70","Acinetobacter spp.",0.816712194281166
"71","Acinetobacter spp.",1.46856695378063
"72","Acinetobacter spp.",0.676599298986355
"73","Acinetobacter spp.",1.05102731309843
"74","Acinetobacter spp.",0.909238035793196
"75","Acinetobacter spp.",1.12031348226284
"76","Acinetobacter spp.",1.37873744676331
"77","Acinetobacter spp.",0.685782023082882
"78","Acinetobacter spp.",1.05767732825877
"79","Acinetobacter spp.",0.484877946340777
"80","Acinetobacter spp.",1.2682589819376
"81","Acinetobacter spp.",1.12034072054976
"82","Acinetobacter spp.",0.793509263240782
"83","Acinetobacter spp.",0.75015701598949
"84","Acinetobacter spp.",1.52917331074921
"85","Acinetobacter spp.",0.967197401167421
"86","Acinetobacter spp.",0.311047505231991
"87","Acinetobacter spp.",1.30753683740186
"88","Acinetobacter spp.",0.75779611204755
"89","Acinetobacter spp.",0.863778470671535
"90","Acinetobacter spp.",0.989519485195882
"91","Acinetobacter spp.",0.826544091680817
"92","Acinetobacter spp.",1.1262414218499
"93","Acinetobacter spp.",1.18265727017735
"94","Acinetobacter spp.",0.930502229221061
"95","Acinetobacter spp.",0.766858119974859
"96","Acinetobacter spp.",0.886038374864655
"97","Acinetobacter spp.",0.649783833076206
"98","Acinetobacter spp.",1.11480236512153
"99","Acinetobacter spp.",1.02028184480194
"100","Acinetobacter spp.",0.656943806396503
"101","Acinetobacter spp.",0.58460444676069
"102","Acinetobacter spp.",1.29697770229656
"103","Acinetobacter spp.",1.26191127785788
